ALG	Fn	DES	C	Mu
Spectral	GO.0007268	chemical_synaptic_transmission	209	8
Spectral	GO.0007269	neurotransmitter_secretion	209	3
Spectral	GO.0050804	modulation_of_chemical_synaptic_transmis...	209	7
Spectral	GO.0098693	regulation_of_synaptic_vesicle_cycle	209	2
Spectral	GO.0099531	presynaptic_process_involved_in_chemical...	209	3
Spectral	GO.0099536	synaptic_signaling	209	8
Spectral	GO.0099537	trans-synaptic_signaling	209	8
Spectral	GO.0099643	signal_release_from_synapse	209	3
Spectral	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	216	1
Spectral	GO.0019933	cAMP-mediated_signaling	224	2
Spectral	GO.0050804	modulation_of_chemical_synaptic_transmis...	224	2
Spectral	GO.0051591	response_to_cAMP	224	2
Spectral	GO.2000300	regulation_of_synaptic_vesicle_exocytosi...	224	1
Spectral	GO.0043491	protein_kinase_B_signaling	234	2
Spectral	GO.0007268	chemical_synaptic_transmission	239	2
Spectral	GO.0007269	neurotransmitter_secretion	239	2
Spectral	GO.0016079	synaptic_vesicle_exocytosis	239	2
Spectral	GO.0031629	synaptic_vesicle_fusion_to_presynaptic_a...	239	1
Spectral	GO.0048791	calcium_ion-regulated_exocytosis_of_neur...	239	1
Spectral	GO.0098693	regulation_of_synaptic_vesicle_cycle	239	1
Spectral	GO.0099003	vesicle-mediated_transport_in_synapse	239	2
Spectral	GO.0099504	synaptic_vesicle_cycle	239	2
Spectral	GO.0099531	presynaptic_process_involved_in_chemical...	239	2
Spectral	GO.0099536	synaptic_signaling	239	2
Spectral	GO.0099537	trans-synaptic_signaling	239	2
Spectral	GO.0099643	signal_release_from_synapse	239	2
Spectral	GO.2000300	regulation_of_synaptic_vesicle_exocytosi...	239	1
Spectral	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	243	1
Spectral	GO.0050853	B_cell_receptor_signaling_pathway	246	2
Spectral	GO.0001504	neurotransmitter_uptake	247	1
Spectral	GO.0016082	synaptic_vesicle_priming	247	1
Spectral	GO.0031629	synaptic_vesicle_fusion_to_presynaptic_a...	247	1
Spectral	GO.0098877	neurotransmitter_receptor_transport_to_p...	247	1
Spectral	GO.0099072	regulation_of_postsynaptic_membrane_neur...	247	1
Spectral	GO.0099637	neurotransmitter_receptor_transport	247	1
Spectral	GO.0019722	calcium-mediated_signaling	251	2
Spectral	GO.0007212	dopamine_receptor_signaling_pathway	252	1
Spectral	GO.0010611	regulation_of_cardiac_muscle_hypertrophy	258	1
Spectral	GO.0019722	calcium-mediated_signaling	258	1
Spectral	GO.0000165	MAPK_cascade	263	45
Spectral_1.5	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	4	8
Spectral_1.5	GO.0002757	immune_response-activating_signal_transd...	4	9
Spectral_1.5	GO.0007268	chemical_synaptic_transmission	4	17
Spectral_1.5	GO.0007411	axon_guidance	4	6
Spectral_1.5	GO.0019722	calcium-mediated_signaling	4	5
Spectral_1.5	GO.0060078	regulation_of_postsynaptic_membrane_pote...	4	6
Spectral_1.5	GO.0099536	synaptic_signaling	4	17
Spectral_1.5	GO.0099537	trans-synaptic_signaling	4	17
Spectral_1.5	GO.0099565	chemical_synaptic_transmission,_postsyna...	4	6
Spectral_1.5	GO.0048488	synaptic_vesicle_endocytosis	5	2
Spectral_1.5	GO.0099003	vesicle-mediated_transport_in_synapse	5	3
Spectral_1.5	GO.0002224	toll-like_receptor_signaling_pathway	6	2
Spectral_1.5	GO.0050808	synapse_organization	6	3
Spectral_1.5	GO.0070528	protein_kinase_C_signaling	6	1
Spectral_1.5	GO.0000165	MAPK_cascade	7	6
Spectral_1.5	GO.0007411	axon_guidance	7	5
Spectral_1.5	GO.0002224	toll-like_receptor_signaling_pathway	10	2
Spectral_1.5	GO.0000165	MAPK_cascade	13	7
Spectral_1.5	GO.0002218	activation_of_innate_immune_response	13	6
Spectral_1.5	GO.0002757	immune_response-activating_signal_transd...	13	6
Spectral_1.5	GO.0002758	innate_immune_response-activating_signal...	13	6
Spectral_1.5	GO.0050852	T_cell_receptor_signaling_pathway	13	6
Spectral_1.5	GO.0007269	neurotransmitter_secretion	14	5
Spectral_1.5	GO.0009755	hormone-mediated_signaling_pathway	14	2
Spectral_1.5	GO.0016079	synaptic_vesicle_exocytosis	14	5
Spectral_1.5	GO.0016082	synaptic_vesicle_priming	14	3
Spectral_1.5	GO.0031629	synaptic_vesicle_fusion_to_presynaptic_a...	14	3
Spectral_1.5	GO.0098693	regulation_of_synaptic_vesicle_cycle	14	2
Spectral_1.5	GO.0098877	neurotransmitter_receptor_transport_to_p...	14	2
Spectral_1.5	GO.0099003	vesicle-mediated_transport_in_synapse	14	5
Spectral_1.5	GO.0099072	regulation_of_postsynaptic_membrane_neur...	14	2
Spectral_1.5	GO.0099504	synaptic_vesicle_cycle	14	5
Spectral_1.5	GO.0099531	presynaptic_process_involved_in_chemical...	14	5
Spectral_1.5	GO.0099637	neurotransmitter_receptor_transport	14	2
Spectral_1.5	GO.0099643	signal_release_from_synapse	14	5
Spectral_1.5	GO.2000300	regulation_of_synaptic_vesicle_exocytosi...	14	2
Spectral_1.5	GO.0048488	synaptic_vesicle_endocytosis	15	2
Spectral_1.5	GO.0086065	cell_communication_involved_in_cardiac_c...	19	2
Spectral_1.5	GO.0008088	axo-dendritic_transport	22	3
Spectral_1.5	GO.0008089	anterograde_axonal_transport	22	3
Spectral_1.5	GO.0098930	axonal_transport	22	3
Spectral_1.5	GO.0009755	hormone-mediated_signaling_pathway	23	2
Spectral_1.5	GO.0010737	protein_kinase_A_signaling	25	3
Spectral_1.5	GO.0042552	myelination	25	3
Spectral_1.5	GO.0070528	protein_kinase_C_signaling	25	2
Spectral_1.5	GO.0007268	chemical_synaptic_transmission	26	8
Spectral_1.5	GO.0050804	modulation_of_chemical_synaptic_transmis...	26	7
Spectral_1.5	GO.0099536	synaptic_signaling	26	8
Spectral_1.5	GO.0099537	trans-synaptic_signaling	26	8
Spectral_1.5	GO.0043491	protein_kinase_B_signaling	27	3
Spectral_1.5	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	28	3
Spectral_1.5	GO.0019933	cAMP-mediated_signaling	28	2
Spectral_1.5	GO.0051591	response_to_cAMP	28	2
Spectral_1.5	GO.0007268	chemical_synaptic_transmission	29	5
Spectral_1.5	GO.0007416	synapse_assembly	29	2
Spectral_1.5	GO.0050807	regulation_of_synapse_organization	29	2
Spectral_1.5	GO.0051963	regulation_of_synapse_assembly	29	2
Spectral_1.5	GO.0099536	synaptic_signaling	29	5
Spectral_1.5	GO.0099537	trans-synaptic_signaling	29	5
Spectral_1.5	GO.0046058	cAMP_metabolic_process	30	2
Spectral_1.5	GO.0055074	calcium_ion_homeostasis	30	5
Spectral_1.5	GO.0000165	MAPK_cascade	32	8
Spectral_1.5	GO.0007411	axon_guidance	32	3
Spectral_1.5	GO.0051403	stress-activated_MAPK_cascade	32	4
Spectral_1.5	GO.0055074	calcium_ion_homeostasis	32	3
Spectral_1.5	GO.0002218	activation_of_innate_immune_response	33	5
Spectral_1.5	GO.0002758	innate_immune_response-activating_signal...	33	5
Spectral_1.5	GO.0050852	T_cell_receptor_signaling_pathway	33	5
Spectral_1.5	GO.0007269	neurotransmitter_secretion	34	3
Spectral_1.5	GO.0009755	hormone-mediated_signaling_pathway	34	2
Spectral_1.5	GO.0016079	synaptic_vesicle_exocytosis	34	3
Spectral_1.5	GO.0048488	synaptic_vesicle_endocytosis	34	2
Spectral_1.5	GO.0098693	regulation_of_synaptic_vesicle_cycle	34	2
Spectral_1.5	GO.0099003	vesicle-mediated_transport_in_synapse	34	4
Spectral_1.5	GO.0099504	synaptic_vesicle_cycle	34	3
Spectral_1.5	GO.0099531	presynaptic_process_involved_in_chemical...	34	3
Spectral_1.5	GO.0099643	signal_release_from_synapse	34	3
Spectral_1.5	GO.2000300	regulation_of_synaptic_vesicle_exocytosi...	34	2
Spectral_1.5	GO.0002218	activation_of_innate_immune_response	35	5
Spectral_1.5	GO.0002757	immune_response-activating_signal_transd...	35	6
Spectral_1.5	GO.0002758	innate_immune_response-activating_signal...	35	5
Spectral_1.5	GO.0050852	T_cell_receptor_signaling_pathway	35	5
Spectral_1.5	GO.0000165	MAPK_cascade	37	8
Spectral_1.5	GO.0007212	dopamine_receptor_signaling_pathway	37	2
Spectral_1.5	GO.0007268	chemical_synaptic_transmission	37	7
Spectral_1.5	GO.0050804	modulation_of_chemical_synaptic_transmis...	37	5
Spectral_1.5	GO.0051403	stress-activated_MAPK_cascade	37	6
Spectral_1.5	GO.0086065	cell_communication_involved_in_cardiac_c...	37	2
Spectral_1.5	GO.0099536	synaptic_signaling	37	7
Spectral_1.5	GO.0099537	trans-synaptic_signaling	37	7
Spectral_1.5	GO.0000165	MAPK_cascade	38	12
Spectral_1.5	GO.0007212	dopamine_receptor_signaling_pathway	38	6
Spectral_1.5	GO.0007223	Wnt_signaling_pathway,_calcium_modulatin...	38	3
Spectral_1.5	GO.0007268	chemical_synaptic_transmission	38	10
Spectral_1.5	GO.0010611	regulation_of_cardiac_muscle_hypertrophy	38	4
Spectral_1.5	GO.0019722	calcium-mediated_signaling	38	5
Spectral_1.5	GO.0019933	cAMP-mediated_signaling	38	3
Spectral_1.5	GO.0031929	TOR_signaling	38	4
Spectral_1.5	GO.0035235	ionotropic_glutamate_receptor_signaling_...	38	2
Spectral_1.5	GO.0046058	cAMP_metabolic_process	38	4
Spectral_1.5	GO.0050804	modulation_of_chemical_synaptic_transmis...	38	8
Spectral_1.5	GO.0050808	synapse_organization	38	4
Spectral_1.5	GO.0055074	calcium_ion_homeostasis	38	8
Spectral_1.5	GO.0060078	regulation_of_postsynaptic_membrane_pote...	38	3
Spectral_1.5	GO.0086065	cell_communication_involved_in_cardiac_c...	38	2
Spectral_1.5	GO.0099536	synaptic_signaling	38	10
Spectral_1.5	GO.0099537	trans-synaptic_signaling	38	10
Spectral_1.5	GO.0099565	chemical_synaptic_transmission,_postsyna...	38	4
Spectral_1.25	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	4	8
Spectral_1.25	GO.0002757	immune_response-activating_signal_transd...	4	9
Spectral_1.25	GO.0007268	chemical_synaptic_transmission	4	17
Spectral_1.25	GO.0007411	axon_guidance	4	6
Spectral_1.25	GO.0019722	calcium-mediated_signaling	4	5
Spectral_1.25	GO.0060078	regulation_of_postsynaptic_membrane_pote...	4	6
Spectral_1.25	GO.0099536	synaptic_signaling	4	17
Spectral_1.25	GO.0099537	trans-synaptic_signaling	4	17
Spectral_1.25	GO.0099565	chemical_synaptic_transmission,_postsyna...	4	6
Spectral_1.25	GO.0048488	synaptic_vesicle_endocytosis	5	2
Spectral_1.25	GO.0099003	vesicle-mediated_transport_in_synapse	5	3
Spectral_1.25	GO.0002224	toll-like_receptor_signaling_pathway	6	2
Spectral_1.25	GO.0050808	synapse_organization	6	3
Spectral_1.25	GO.0070528	protein_kinase_C_signaling	6	1
Spectral_1.25	GO.0000165	MAPK_cascade	7	6
Spectral_1.25	GO.0007411	axon_guidance	7	5
Spectral_1.25	GO.0002224	toll-like_receptor_signaling_pathway	11	2
Spectral_1.25	GO.0000165	MAPK_cascade	14	7
Spectral_1.25	GO.0002218	activation_of_innate_immune_response	14	6
Spectral_1.25	GO.0002757	immune_response-activating_signal_transd...	14	6
Spectral_1.25	GO.0002758	innate_immune_response-activating_signal...	14	6
Spectral_1.25	GO.0050852	T_cell_receptor_signaling_pathway	14	6
Spectral_1.25	GO.0007269	neurotransmitter_secretion	15	5
Spectral_1.25	GO.0009755	hormone-mediated_signaling_pathway	15	2
Spectral_1.25	GO.0016079	synaptic_vesicle_exocytosis	15	5
Spectral_1.25	GO.0016082	synaptic_vesicle_priming	15	3
Spectral_1.25	GO.0031629	synaptic_vesicle_fusion_to_presynaptic_a...	15	3
Spectral_1.25	GO.0098693	regulation_of_synaptic_vesicle_cycle	15	2
Spectral_1.25	GO.0098877	neurotransmitter_receptor_transport_to_p...	15	2
Spectral_1.25	GO.0099003	vesicle-mediated_transport_in_synapse	15	5
Spectral_1.25	GO.0099072	regulation_of_postsynaptic_membrane_neur...	15	2
Spectral_1.25	GO.0099504	synaptic_vesicle_cycle	15	5
Spectral_1.25	GO.0099531	presynaptic_process_involved_in_chemical...	15	5
Spectral_1.25	GO.0099637	neurotransmitter_receptor_transport	15	2
Spectral_1.25	GO.0099643	signal_release_from_synapse	15	5
Spectral_1.25	GO.2000300	regulation_of_synaptic_vesicle_exocytosi...	15	2
Spectral_1.25	GO.0048488	synaptic_vesicle_endocytosis	16	2
Spectral_1.25	GO.0048488	synaptic_vesicle_endocytosis	20	2
Spectral_1.25	GO.0086065	cell_communication_involved_in_cardiac_c...	22	2
Spectral_1.25	GO.0008088	axo-dendritic_transport	24	3
Spectral_1.25	GO.0008089	anterograde_axonal_transport	24	3
Spectral_1.25	GO.0098930	axonal_transport	24	3
Spectral_1.25	GO.0009755	hormone-mediated_signaling_pathway	25	2
Spectral_1.25	GO.0010737	protein_kinase_A_signaling	27	3
Spectral_1.25	GO.0042552	myelination	27	3
Spectral_1.25	GO.0070528	protein_kinase_C_signaling	27	2
Spectral_1.25	GO.0007268	chemical_synaptic_transmission	28	8
Spectral_1.25	GO.0050804	modulation_of_chemical_synaptic_transmis...	28	7
Spectral_1.25	GO.0099536	synaptic_signaling	28	8
Spectral_1.25	GO.0099537	trans-synaptic_signaling	28	8
Spectral_1.25	GO.0043491	protein_kinase_B_signaling	29	3
Spectral_1.25	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	30	3
Spectral_1.25	GO.0019933	cAMP-mediated_signaling	30	2
Spectral_1.25	GO.0051591	response_to_cAMP	30	2
Spectral_1.25	GO.0007268	chemical_synaptic_transmission	31	5
Spectral_1.25	GO.0007416	synapse_assembly	31	2
Spectral_1.25	GO.0050807	regulation_of_synapse_organization	31	2
Spectral_1.25	GO.0051963	regulation_of_synapse_assembly	31	2
Spectral_1.25	GO.0099536	synaptic_signaling	31	5
Spectral_1.25	GO.0099537	trans-synaptic_signaling	31	5
Spectral_1.25	GO.0046058	cAMP_metabolic_process	32	2
Spectral_1.25	GO.0055074	calcium_ion_homeostasis	32	5
Spectral_1.25	GO.0000165	MAPK_cascade	34	8
Spectral_1.25	GO.0007411	axon_guidance	34	3
Spectral_1.25	GO.0051403	stress-activated_MAPK_cascade	34	4
Spectral_1.25	GO.0055074	calcium_ion_homeostasis	34	3
Spectral_1.25	GO.0007269	neurotransmitter_secretion	35	3
Spectral_1.25	GO.0009755	hormone-mediated_signaling_pathway	35	2
Spectral_1.25	GO.0016079	synaptic_vesicle_exocytosis	35	3
Spectral_1.25	GO.0048488	synaptic_vesicle_endocytosis	35	2
Spectral_1.25	GO.0098693	regulation_of_synaptic_vesicle_cycle	35	2
Spectral_1.25	GO.0099003	vesicle-mediated_transport_in_synapse	35	4
Spectral_1.25	GO.0099504	synaptic_vesicle_cycle	35	3
Spectral_1.25	GO.0099531	presynaptic_process_involved_in_chemical...	35	3
Spectral_1.25	GO.0099643	signal_release_from_synapse	35	3
Spectral_1.25	GO.2000300	regulation_of_synaptic_vesicle_exocytosi...	35	2
Spectral_1.25	GO.0002218	activation_of_innate_immune_response	36	5
Spectral_1.25	GO.0002757	immune_response-activating_signal_transd...	36	6
Spectral_1.25	GO.0002758	innate_immune_response-activating_signal...	36	5
Spectral_1.25	GO.0050852	T_cell_receptor_signaling_pathway	36	5
Spectral_1.25	GO.0002218	activation_of_innate_immune_response	38	4
Spectral_1.25	GO.0002757	immune_response-activating_signal_transd...	38	4
Spectral_1.25	GO.0002758	innate_immune_response-activating_signal...	38	4
Spectral_1.25	GO.0050852	T_cell_receptor_signaling_pathway	38	4
Spectral_1.25	GO.0000165	MAPK_cascade	39	12
Spectral_1.25	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	39	4
Spectral_1.25	GO.0051403	stress-activated_MAPK_cascade	39	7
Spectral_1.25	GO.0007212	dopamine_receptor_signaling_pathway	40	6
Spectral_1.25	GO.0007223	Wnt_signaling_pathway,_calcium_modulatin...	40	2
Spectral_1.25	GO.0007268	chemical_synaptic_transmission	40	8
Spectral_1.25	GO.0010611	regulation_of_cardiac_muscle_hypertrophy	40	4
Spectral_1.25	GO.0019722	calcium-mediated_signaling	40	3
Spectral_1.25	GO.0019933	cAMP-mediated_signaling	40	3
Spectral_1.25	GO.0031929	TOR_signaling	40	3
Spectral_1.25	GO.0046058	cAMP_metabolic_process	40	4
Spectral_1.25	GO.0050804	modulation_of_chemical_synaptic_transmis...	40	6
Spectral_1.25	GO.0055074	calcium_ion_homeostasis	40	6
Spectral_1.25	GO.0086065	cell_communication_involved_in_cardiac_c...	40	2
Spectral_1.25	GO.0099536	synaptic_signaling	40	8
Spectral_1.25	GO.0099537	trans-synaptic_signaling	40	8
Spectral_1.25	GO.0099565	chemical_synaptic_transmission,_postsyna...	40	3
Spectral_1.25	GO.0000165	MAPK_cascade	41	9
Spectral_1.25	GO.0007268	chemical_synaptic_transmission	41	6
Spectral_1.25	GO.0019722	calcium-mediated_signaling	41	4
Spectral_1.25	GO.0035235	ionotropic_glutamate_receptor_signaling_...	41	2
Spectral_1.25	GO.0050804	modulation_of_chemical_synaptic_transmis...	41	5
Spectral_1.25	GO.0050807	regulation_of_synapse_organization	41	2
Spectral_1.25	GO.0086065	cell_communication_involved_in_cardiac_c...	41	2
Spectral_1.25	GO.0099536	synaptic_signaling	41	6
Spectral_1.25	GO.0099537	trans-synaptic_signaling	41	6
Spectral_1	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	4	8
Spectral_1	GO.0002757	immune_response-activating_signal_transd...	4	9
Spectral_1	GO.0007268	chemical_synaptic_transmission	4	17
Spectral_1	GO.0007411	axon_guidance	4	6
Spectral_1	GO.0019722	calcium-mediated_signaling	4	5
Spectral_1	GO.0060078	regulation_of_postsynaptic_membrane_pote...	4	6
Spectral_1	GO.0099536	synaptic_signaling	4	17
Spectral_1	GO.0099537	trans-synaptic_signaling	4	17
Spectral_1	GO.0099565	chemical_synaptic_transmission,_postsyna...	4	6
Spectral_1	GO.0048488	synaptic_vesicle_endocytosis	5	2
Spectral_1	GO.0099003	vesicle-mediated_transport_in_synapse	5	3
Spectral_1	GO.0002224	toll-like_receptor_signaling_pathway	6	2
Spectral_1	GO.0050808	synapse_organization	6	3
Spectral_1	GO.0070528	protein_kinase_C_signaling	6	1
Spectral_1	GO.0000165	MAPK_cascade	7	6
Spectral_1	GO.0007411	axon_guidance	7	5
Spectral_1	GO.0002224	toll-like_receptor_signaling_pathway	11	2
Spectral_1	GO.0000165	MAPK_cascade	15	5
Spectral_1	GO.0002218	activation_of_innate_immune_response	15	5
Spectral_1	GO.0002757	immune_response-activating_signal_transd...	15	5
Spectral_1	GO.0002758	innate_immune_response-activating_signal...	15	5
Spectral_1	GO.0050852	T_cell_receptor_signaling_pathway	15	5
Spectral_1	GO.0007268	chemical_synaptic_transmission	16	5
Spectral_1	GO.0007269	neurotransmitter_secretion	16	5
Spectral_1	GO.0016079	synaptic_vesicle_exocytosis	16	5
Spectral_1	GO.0016082	synaptic_vesicle_priming	16	3
Spectral_1	GO.0031629	synaptic_vesicle_fusion_to_presynaptic_a...	16	3
Spectral_1	GO.0048791	calcium_ion-regulated_exocytosis_of_neur...	16	1
Spectral_1	GO.0050804	modulation_of_chemical_synaptic_transmis...	16	3
Spectral_1	GO.0060078	regulation_of_postsynaptic_membrane_pote...	16	2
Spectral_1	GO.0098693	regulation_of_synaptic_vesicle_cycle	16	2
Spectral_1	GO.0099003	vesicle-mediated_transport_in_synapse	16	5
Spectral_1	GO.0099504	synaptic_vesicle_cycle	16	5
Spectral_1	GO.0099531	presynaptic_process_involved_in_chemical...	16	5
Spectral_1	GO.0099536	synaptic_signaling	16	5
Spectral_1	GO.0099537	trans-synaptic_signaling	16	5
Spectral_1	GO.0099565	chemical_synaptic_transmission,_postsyna...	16	2
Spectral_1	GO.0099643	signal_release_from_synapse	16	5
Spectral_1	GO.2000300	regulation_of_synaptic_vesicle_exocytosi...	16	2
Spectral_1	GO.0009755	hormone-mediated_signaling_pathway	17	2
Spectral_1	GO.0048488	synaptic_vesicle_endocytosis	18	2
Spectral_1	GO.0016079	synaptic_vesicle_exocytosis	20	2
Spectral_1	GO.0099504	synaptic_vesicle_cycle	20	3
Spectral_1	GO.0099054	presynapse_assembly	21	1
Spectral_1	GO.0048488	synaptic_vesicle_endocytosis	24	2
Spectral_1	GO.0007411	axon_guidance	26	4
Spectral_1	GO.0008088	axo-dendritic_transport	29	3
Spectral_1	GO.0008089	anterograde_axonal_transport	29	3
Spectral_1	GO.0098930	axonal_transport	29	3
Spectral_1	GO.0009755	hormone-mediated_signaling_pathway	32	2
Spectral_1	GO.0010737	protein_kinase_A_signaling	36	3
Spectral_1	GO.0042552	myelination	36	3
Spectral_1	GO.0070528	protein_kinase_C_signaling	36	2
Spectral_1	GO.0007268	chemical_synaptic_transmission	37	8
Spectral_1	GO.0050804	modulation_of_chemical_synaptic_transmis...	37	7
Spectral_1	GO.0099536	synaptic_signaling	37	8
Spectral_1	GO.0099537	trans-synaptic_signaling	37	8
Spectral_1	GO.0043491	protein_kinase_B_signaling	38	3
Spectral_1	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	39	3
Spectral_1	GO.0019933	cAMP-mediated_signaling	39	2
Spectral_1	GO.0051591	response_to_cAMP	39	2
Spectral_1	GO.0007268	chemical_synaptic_transmission	40	5
Spectral_1	GO.0007416	synapse_assembly	40	2
Spectral_1	GO.0050807	regulation_of_synapse_organization	40	2
Spectral_1	GO.0051963	regulation_of_synapse_assembly	40	2
Spectral_1	GO.0099536	synaptic_signaling	40	5
Spectral_1	GO.0099537	trans-synaptic_signaling	40	5
Spectral_1	GO.0046058	cAMP_metabolic_process	41	2
Spectral_1	GO.0055074	calcium_ion_homeostasis	41	5
Spectral_1	GO.0000165	MAPK_cascade	43	8
Spectral_1	GO.0007411	axon_guidance	43	3
Spectral_1	GO.0051403	stress-activated_MAPK_cascade	43	4
Spectral_1	GO.0055074	calcium_ion_homeostasis	43	3
Spectral_1	GO.0007269	neurotransmitter_secretion	44	3
Spectral_1	GO.0009755	hormone-mediated_signaling_pathway	44	2
Spectral_1	GO.0016079	synaptic_vesicle_exocytosis	44	3
Spectral_1	GO.0048488	synaptic_vesicle_endocytosis	44	2
Spectral_1	GO.0098693	regulation_of_synaptic_vesicle_cycle	44	2
Spectral_1	GO.0099003	vesicle-mediated_transport_in_synapse	44	4
Spectral_1	GO.0099504	synaptic_vesicle_cycle	44	3
Spectral_1	GO.0099531	presynaptic_process_involved_in_chemical...	44	3
Spectral_1	GO.0099643	signal_release_from_synapse	44	3
Spectral_1	GO.2000300	regulation_of_synaptic_vesicle_exocytosi...	44	2
Spectral_1	GO.0002218	activation_of_innate_immune_response	45	5
Spectral_1	GO.0002757	immune_response-activating_signal_transd...	45	6
Spectral_1	GO.0002758	innate_immune_response-activating_signal...	45	5
Spectral_1	GO.0050852	T_cell_receptor_signaling_pathway	45	5
Spectral_1	GO.0002218	activation_of_innate_immune_response	47	4
Spectral_1	GO.0002757	immune_response-activating_signal_transd...	47	4
Spectral_1	GO.0002758	innate_immune_response-activating_signal...	47	4
Spectral_1	GO.0050852	T_cell_receptor_signaling_pathway	47	4
Spectral_1	GO.0000165	MAPK_cascade	48	12
Spectral_1	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	48	4
Spectral_1	GO.0051403	stress-activated_MAPK_cascade	48	7
Spectral_1	GO.0007212	dopamine_receptor_signaling_pathway	49	6
Spectral_1	GO.0007223	Wnt_signaling_pathway,_calcium_modulatin...	49	2
Spectral_1	GO.0007268	chemical_synaptic_transmission	49	8
Spectral_1	GO.0010611	regulation_of_cardiac_muscle_hypertrophy	49	4
Spectral_1	GO.0019722	calcium-mediated_signaling	49	3
Spectral_1	GO.0019933	cAMP-mediated_signaling	49	3
Spectral_1	GO.0031929	TOR_signaling	49	3
Spectral_1	GO.0046058	cAMP_metabolic_process	49	4
Spectral_1	GO.0050804	modulation_of_chemical_synaptic_transmis...	49	6
Spectral_1	GO.0055074	calcium_ion_homeostasis	49	6
Spectral_1	GO.0086065	cell_communication_involved_in_cardiac_c...	49	2
Spectral_1	GO.0099536	synaptic_signaling	49	8
Spectral_1	GO.0099537	trans-synaptic_signaling	49	8
Spectral_1	GO.0099565	chemical_synaptic_transmission,_postsyna...	49	3
Spectral_1	GO.0000165	MAPK_cascade	50	9
Spectral_1	GO.0007268	chemical_synaptic_transmission	50	6
Spectral_1	GO.0019722	calcium-mediated_signaling	50	4
Spectral_1	GO.0035235	ionotropic_glutamate_receptor_signaling_...	50	2
Spectral_1	GO.0050804	modulation_of_chemical_synaptic_transmis...	50	5
Spectral_1	GO.0050807	regulation_of_synapse_organization	50	2
Spectral_1	GO.0086065	cell_communication_involved_in_cardiac_c...	50	2
Spectral_1	GO.0099536	synaptic_signaling	50	6
Spectral_1	GO.0099537	trans-synaptic_signaling	50	6
